order_id,order_item_id,order_status,order_purchase_timestamp,order_purchase_year,order_purchase_month,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,seller_id,seller_zip_code_prefix,seller_city,seller_state,product_id,product_category_name,product_category_name_english,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,item_total_value,payment_type_main,payment_types_used,payment_installments_total,payment_value_total,payment_count,delivery_days,estimated_delivery_days,delivery_delay_days,is_late_delivery,is_same_state_sale
b2ac7b0754b724547abf07a172a45bf4,1,delivered,2018-08-02 15:12:56,2018,8,2018-08-02 15:25:13,2018-08-03 06:25:00,2018-08-16 16:23:34,2018-08-14,2018-08-06 15:25:13,809ad2833c6b78506d5fc64546edc4cb,f51f616a3ef1b481892426fb7c3f1f9e,4949,sao paulo,SP,4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,02fbee632a2044d48ab16d57eec4db58,cama_mesa_banho,bed_bath_table,53.0,230.0,1.0,1017.0,39.0,15.0,34.0,77.9,14.86,92.76,credit_card,credit_card,6.0,92.76,1.0,14.0,11,2.0,True,True
ad61bdad0a6d5fac6af829eba1fa4e84,1,delivered,2018-08-02 15:16:58,2018,8,2018-08-02 15:30:19,2018-08-07 14:45:00,2018-08-10 23:58:34,2018-08-21,2018-08-06 15:30:19,c608f7336568970b364efe2928979019,3f66d7e007ef728aa55bbf88f8c55034,89990,sao lourenco do oeste,SC,cab85505710c7cb9b720bceb52b01cee,2252,sao paulo,SP,9fe172fa8e662ca8572cf12abf8bce23,fashion_bolsas_e_acessorios,fashion_bags_accessories,36.0,412.0,5.0,150.0,16.0,5.0,20.0,49.9,18.45,68.35,credit_card,credit_card,1.0,68.35,1.0,8.0,18,-11.0,False,False
debac352e54823e317babc2b6182b188,1,delivered,2018-08-02 15:49:06,2018,8,2018-08-03 04:35:26,2018-08-03 11:37:00,2018-08-08 14:28:43,2018-08-13,2018-08-07 04:35:26,aff94b0f1d55ff958afb8d79b304d547,705050f4eda6b8b9e7c38a5e61bed2d6,15190,nhandeara,SP,6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,fashion_bags_accessories,59.0,93.0,7.0,250.0,16.0,2.0,11.0,49.0,13.0,62.0,boleto,boleto,1.0,62.0,1.0,5.0,10,-5.0,False,True
067cdcc9257641b7d0ed7a49a466dd8d,1,delivered,2018-08-02 15:53:58,2018,8,2018-08-02 16:24:04,2018-08-03 11:06:00,2018-08-10 21:32:44,2018-08-28,2018-08-06 16:24:04,b4a44120b7b9e503fc473b953771df90,6603603a63305f833777f313da23b3cc,54735,sao lourenco da mata,PE,7a67c85e85bb2ce8582c35f2203ad736,3426,sao paulo,SP,5fabb51e7d99bb9d824b30a637c36595,bebes,baby,54.0,1206.0,3.0,1200.0,42.0,25.0,15.0,85.99,22.88,108.86999999999999,credit_card,credit_card,2.0,108.87,1.0,8.0,25,-18.0,False,False
d077407f0f6dccff3bb4224b3aaec82d,1,delivered,2018-08-02 15:57:37,2018,8,2018-08-02 16:30:46,2018-08-03 17:40:00,2018-08-06 18:34:35,2018-08-07,2018-08-06 16:05:17,b6ca512b8c0c1de7c9ab1a742da52d4e,a9e21dbc0a0e69348c3895c18f8d8d60,4116,sao paulo,SP,d9a84e1403de8da0c3aa531d6d108ba6,3562,sao paulo,SP,0c96091f6f20b1d2c946a933370782a4,esporte_lazer,sports_leisure,48.0,683.0,1.0,200.0,20.0,4.0,15.0,14.9,7.39,22.29,credit_card,credit_card,1.0,22.29,1.0,4.0,4,-1.0,False,True
f4dcd6f5120e9e46509a58be9e7462f2,2,shipped,2018-08-02 16:04:26,2018,8,2018-08-03 02:50:36,2018-08-03 14:34:00,,2018-08-15,2018-08-07 02:50:36,c61f5ec2a237a476d50b5194f90af516,f1774eda1fa1bf4bb45e4d4860cce40f,90610,porto alegre,RS,6e1862e15f33d9994bc25922a85e1efc,13505,rio claro,SP,a892ca050a783e4f416986981b37422e,perfumaria,perfumery,54.0,866.0,4.0,215.0,18.0,11.0,12.0,32.0,18.32,50.32,boleto,boleto,1.0,100.64,1.0,,12,,False,False
9a44abc905204e1ab8b71a8b7cb4b838,1,invoiced,2018-08-02 16:06:00,2018,8,2018-08-02 16:40:16,,,2018-08-10,2018-08-08 16:30:50,7e70584ba81ccfa9df18a1d031597975,7b7c6a9f85497a476d2276bf12c2a82d,87015,maringa,PR,e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR,dbb67791e405873b259e4656bf971246,informatica_acessorios,computers_accessories,32.0,321.0,1.0,207.0,17.0,12.0,13.0,61.4,8.17,69.57,credit_card,credit_card,1.0,69.57,1.0,,7,,False,True
a0f74a1d59cf95d1ff371a6e9d3a1f61,1,delivered,2018-08-02 16:06:42,2018,8,2018-08-02 16:43:51,2018-08-03 15:10:00,2018-08-09 18:18:27,2018-08-10,2018-08-06 16:31:14,f7dcda3c5064b91558ffa7e9ff2521cd,a5f5307e70d0827d21c8b9d9c598749c,13211,jundiai,SP,1835b56ce799e6a4dc4eddc053f04066,14940,ibitinga,SP,bd6e6fce9ada76ea2db0f1912e8e478f,cama_mesa_banho,bed_bath_table,49.0,381.0,1.0,850.0,25.0,18.0,40.0,56.99,13.98,70.97,credit_card,credit_card,2.0,70.97,1.0,7.0,7,-1.0,False,True
1bb0ce15a167cb42d0bc628a99395f66,1,delivered,2018-08-02 16:13:07,2018,8,2018-08-02 17:20:08,2018-08-03 14:05:00,2018-08-08 21:52:29,2018-08-15,2018-08-06 16:30:53,b8e3175fd78ba4c60826fbc7016dfbb5,ef7cc4b636980089f5475c89460a187f,21330,rio de janeiro,RJ,b1a81260566c1bac3114a6d124413f27,99500,carazinho,RS,06f756df8d80309915285f3ee6ea1059,malas_acessorios,luggage_accessories,45.0,1333.0,4.0,700.0,16.0,40.0,40.0,129.9,24.06,153.96,credit_card,credit_card,6.0,153.96,1.0,6.0,12,-7.0,False,False
57cbc8e34a5ceffb92f8b3193e4ffdb8,1,delivered,2018-08-02 16:24:47,2018,8,2018-08-03 02:50:33,2018-08-03 16:39:00,2018-08-08 19:26:39,2018-08-16,2018-08-07 02:50:33,186ec83c7ec57c2073127c57d48d6549,7cecee7f130941c470e112c8c9234e4e,12830,sao jose do barreiro,SP,01fdefa7697d26ad920e9e0346d4bd1b,86050,londrina,PR,b8b426747049f2d3d6e00b486d47dedb,beleza_saude,health_beauty,49.0,819.0,3.0,1250.0,42.0,11.0,12.0,89.9,23.43,113.33000000000001,boleto,boleto,1.0,113.33,1.0,6.0,13,-8.0,False,False
b83bcc2e6111826562978d06d5de4e7e,1,delivered,2018-08-02 16:26:56,2018,8,2018-08-03 02:50:37,2018-08-06 11:10:00,2018-08-10 19:16:30,2018-08-13,2018-08-09 02:50:37,ef80d9d1d4e44ccbe835add86a3db3b7,8cadc16a3352b3a9a6701d3701ebcbf4,15056,sao jose do rio preto,SP,70bf57d811208f8923b41bbd499a67a4,7866,franco da rocha,SP,c181ddb9a0403b7f2010870a988a61bd,cool_stuff,cool_stuff,50.0,418.0,1.0,1632.0,30.0,20.0,19.0,95.4,14.98,110.38000000000001,boleto,boleto,1.0,110.38,1.0,8.0,10,-3.0,False,True
ae20f5a9812b11c76007a2c389285486,1,delivered,2018-08-02 16:54:29,2018,8,2018-08-04 04:05:50,2018-08-07 12:33:00,2018-08-14 19:32:50,2018-08-22,2018-08-07 04:05:21,39a8e21334badc81ec828f7d42f4ad54,cbf6449765fe6738bd004df6eb452deb,29580,dores do rio preto,ES,7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP,2ba4f78910f6fe61e7ae7bfa4efe2726,cama_mesa_banho,bed_bath_table,55.0,225.0,1.0,380.0,34.0,21.0,40.0,56.0,19.58,75.58,boleto,boleto,1.0,75.58,1.0,12.0,19,-8.0,False,False
a119860697732cd9e2334491be45f1e0,1,delivered,2018-08-02 16:58:06,2018,8,2018-08-03 02:43:54,2018-08-03 14:49:00,2018-08-08 10:54:52,2018-08-16,2018-08-08 02:43:54,2515d9c80d9ef874870c0c29ca13496c,fce99ffc1d835ef6f6977139579adf36,38900,bambui,MG,ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ,020a80cb704bf65f38761fcedf2af192,automotivo,auto,35.0,1512.0,3.0,800.0,26.0,9.0,24.0,46.9,19.52,66.42,boleto,boleto,1.0,66.42,1.0,5.0,13,-8.0,False,False
bb048e358cc6dd3c087ba3b3ce36a190,1,delivered,2018-08-02 17:07:12,2018,8,2018-08-02 17:30:16,2018-08-15 14:10:00,2018-08-27 19:08:56,2018-08-31,2018-08-16 17:30:16,4c5fca77428fad7b13c10da02622db4c,92dbb8a519a6e824aaa5a53e3f62bb3b,71915,brasilia,DF,04308b1ee57b6625f47df1d56f00eedf,88215,bombinhas,SC,f7740e5b4337a3cc4a8a204553101a85,beleza_saude,health_beauty,43.0,876.0,2.0,543.0,30.0,12.0,16.0,527.9,40.61,568.51,credit_card,credit_card,8.0,568.51,1.0,25.0,28,-4.0,False,False
2fd164f74becbe83e1b81f3f3ab94d07,1,delivered,2018-08-02 17:10:34,2018,8,2018-08-02 18:00:08,2018-08-03 08:25:00,2018-08-08 18:47:30,2018-08-07,2018-08-06 17:31:02,4b5df8f7bd263b1c620fbbe1bfc94369,c5625fa8d6771a8ce6c260494197b5d1,21215,rio de janeiro,RJ,d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,RJ,8c0b38fcee9ef771b9da3d7dc849989c,telefonia,telephony,49.0,1342.0,3.0,300.0,18.0,5.0,12.0,14.99,7.55,22.54,credit_card,credit_card,1.0,22.54,1.0,6.0,4,1.0,True,True
92fefd2a79d30d262d8999fee6937d4f,1,delivered,2018-08-02 17:40:15,2018,8,2018-08-02 17:55:12,2018-08-06 08:27:00,2018-08-20 18:21:52,2018-09-11,2018-08-08 17:55:12,768b1212aff7e8d5f3cdde251b172390,0209af58dcd97d6ff5bac3f5fdfb8c0e,28634,nova friburgo,RJ,1025f0e2d44d7041d6cf58b6550e0bfa,3204,sao paulo,SP,810e2944bca9850b934e1570ba372e7d,moveis_decoracao,furniture_decor,49.0,612.0,1.0,2200.0,30.0,35.0,30.0,78.0,41.53,119.53,credit_card,credit_card,2.0,119.53,1.0,18.0,39,-22.0,False,False
8a57df5bc496d7439886b2f23b58f56e,1,delivered,2018-08-02 17:58:29,2018,8,2018-08-02 18:30:52,2018-08-03 12:54:00,2018-08-06 19:56:24,2018-08-07,2018-08-06 18:10:18,15afbf8ac67202642376cff3d3a5843b,bc93c9c28cadb414340fc1c628c96569,6700,cotia,SP,f125f3a310c2e5f822d116147de1e474,3068,sao paulo,SP,38db388d2fc1b20662fcfd3f38b0be28,construcao_ferramentas_construcao,construction_tools_construction,60.0,2060.0,3.0,1700.0,16.0,32.0,34.0,151.3,12.08,163.38000000000002,credit_card,credit_card,4.0,163.38,1.0,4.0,4,-1.0,False,True
b28a856ec450375c2c61dfb94250fbb0,1,delivered,2018-08-02 18:01:24,2018,8,2018-08-02 19:05:18,2018-08-03 16:56:00,2018-08-08 13:51:52,2018-08-09,2018-08-06 19:05:18,a5b2145cb0a276784c2e3fb28cd1d565,49f8f0fe12795257f4c54b14c06e2f38,85812,cascavel,PR,77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR,c9af29e8a0c52866bb2c9f5f6344d9b2,moveis_decoracao,furniture_decor,58.0,2037.0,2.0,650.0,69.0,11.0,11.0,68.0,34.78,102.78,credit_card,credit_card,8.0,102.78,1.0,5.0,6,-1.0,False,True
265a8ba29224f47c0476cfcfa6986f77,1,delivered,2018-08-02 18:05:00,2018,8,2018-08-02 18:15:23,2018-08-03 15:43:00,2018-08-10 19:08:53,2018-08-15,2018-08-08 18:15:23,3ab34b58a6acdf365419d7e0938425ed,76ad0d32f1eb7f899d6ff2807e4482a1,13337,indaiatuba,SP,dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC,8683af6cf14f1bf2426f390ba500a980,utilidades_domesticas,housewares,60.0,863.0,6.0,450.0,28.0,11.0,15.0,36.9,15.36,52.26,credit_card,credit_card,1.0,52.26,1.0,8.0,12,-5.0,False,False
46b822b7e203850a10e485ed02abf2bb,1,delivered,2018-08-02 18:09:55,2018,8,2018-08-02 18:43:50,2018-08-10 15:46:00,2018-08-17 16:18:33,2018-08-21,2018-08-10 18:30:34,2918c7b5c1e83c25f8d09760067a86ed,ff594a9fee63c3b234d6445ff2fb9b87,34710,sabara,MG,e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR,07821918ef487fd64eb20b3c8aeb897f,informatica_acessorios,computers_accessories,52.0,1873.0,1.0,267.0,16.0,16.0,16.0,139.0,22.9,161.9,credit_card,credit_card,2.0,161.9,1.0,14.0,18,-4.0,False,False
481474f010c7ba31ed88a2af403c0926,1,delivered,2018-08-02 18:14:28,2018,8,2018-08-02 18:25:28,2018-08-03 20:01:00,2018-08-06 21:26:26,2018-08-07,2018-08-06 18:25:28,f6dd33efc35027b6c112319278461695,1b488d6a0c87d33242faf8d9715d4ff4,9751,sao bernardo do campo,SP,9f505651f4a6abe901a56cdc21508025,4102,sao paulo,SP,bd08d760237826c81c73fd4f6f391290,informatica_acessorios,computers_accessories,37.0,499.0,2.0,150.0,23.0,2.0,17.0,9.99,7.39,17.38,credit_card,credit_card,1.0,17.38,1.0,4.0,4,-1.0,False,True
c97e64988f3d2b091838bb2815fc246b,1,delivered,2018-08-02 18:23:51,2018,8,2018-08-02 19:30:40,2018-08-03 11:13:00,2018-08-06 15:49:20,2018-08-10,2018-08-08 18:35:15,5e51f41c2c9cc612e4d63c9fd18b28c6,0015752e079902b12cd00b9b7596276b,3169,sao paulo,SP,269c5fc9fcadee614364c3620c30a1f9,7140,guarulhos,SP,2b301a96f8ae692b3157360f621b658f,malas_acessorios,luggage_accessories,57.0,605.0,9.0,210.0,17.0,22.0,11.0,29.9,7.51,37.41,credit_card,credit_card,3.0,74.82,1.0,3.0,7,-4.0,False,True
c97e64988f3d2b091838bb2815fc246b,2,delivered,2018-08-02 18:23:51,2018,8,2018-08-02 19:30:40,2018-08-03 11:13:00,2018-08-06 15:49:20,2018-08-10,2018-08-08 18:35:15,5e51f41c2c9cc612e4d63c9fd18b28c6,0015752e079902b12cd00b9b7596276b,3169,sao paulo,SP,269c5fc9fcadee614364c3620c30a1f9,7140,guarulhos,SP,2b301a96f8ae692b3157360f621b658f,malas_acessorios,luggage_accessories,57.0,605.0,9.0,210.0,17.0,22.0,11.0,29.9,7.51,37.41,credit_card,credit_card,3.0,74.82,1.0,3.0,7,-4.0,False,True
3c3b5a515dbd753a7d18c009be59f57c,1,delivered,2018-08-02 18:25:40,2018,8,2018-08-02 19:30:43,2018-08-03 13:57:00,2018-08-08 16:18:48,2018-08-20,2018-08-06 18:35:15,a9724796025983a341f8ed1fa6165cf9,514b451172db4107ee9c59f6e89cc0f1,22750,rio de janeiro,RJ,0885aaf116795758dfeb5f1032487bcd,8541,ferraz de vasconcelos,SP,e24cb34674177a7fe1358c33cf899417,cama_mesa_banho,bed_bath_table,56.0,656.0,1.0,350.0,43.0,12.0,16.0,34.9,15.34,50.239999999999995,credit_card,credit_card,5.0,50.24,1.0,5.0,17,-12.0,False,False
7abc6cbea47e076ca46d3bbc4afab9bc,1,delivered,2018-08-02 18:35:44,2018,8,2018-08-03 02:45:28,2018-08-06 15:37:00,2018-08-07 23:03:13,2018-08-09,2018-08-08 02:45:28,16b5db7bc88fbfe036a260b81a2224b2,18e6d5256e6af69df772549a8ffa0ac5,4152,sao paulo,SP,bc302730ea8cf49b5c74f579febb5bbf,13015,campinas,SP,2be8ecb5cd02ca1391e177e38963fe9a,telefonia,telephony,58.0,486.0,1.0,100.0,16.0,6.0,12.0,21.99,7.41,29.4,boleto,boleto,1.0,29.4,1.0,5.0,6,-2.0,False,True
84ebcff41a92fda70c984a3ef76d1237,1,delivered,2018-08-02 19:10:49,2018,8,2018-08-02 19:23:54,2018-08-03 15:08:00,2018-08-06 16:43:26,2018-08-08,2018-08-07 19:23:54,164073eaa0690f5b1004c5bbe77f6046,03241d5fec570b04acb3869bb343d8cb,1451,sao paulo,SP,ef506c96320abeedfb894c34db06f478,3569,sao paulo,SP,cdfbf89ab41de77f2bc60c0194c00d37,telefonia,telephony,51.0,446.0,1.0,124.0,22.0,5.0,16.0,29.99,7.47,37.46,credit_card,credit_card|voucher,2.0,37.46,2.0,3.0,5,-2.0,False,True
33621dd1b751a02342dc065c32f1c96c,1,delivered,2018-08-02 19:39:53,2018,8,2018-08-02 19:50:22,2018-08-14 11:39:00,2018-08-15 20:54:31,2018-08-10,2018-08-09 19:50:22,2be14928b31b20bf6788d731a1bae71f,645a04fe8ffc2dc4ad44f194a455cfdf,22780,rio de janeiro,RJ,70c27847eca8195c983ed7e798c56743,20930,rio de janeiro,RJ,0c71252f37443403376d2008034a7240,pet_shop,pet_shop,41.0,947.0,1.0,156.0,18.0,10.0,14.0,107.99,8.18,116.16999999999999,credit_card,credit_card,2.0,116.17,1.0,13.0,7,5.0,True,True
a06a669230c816de8d78362b370dd46a,1,delivered,2018-08-02 19:46:23,2018,8,2018-08-02 20:03:50,2018-08-03 15:10:00,2018-08-08 13:56:48,2018-08-24,2018-08-13 20:03:50,a3a1d7f2336ab253cc97e55324124945,c801058168008981fa0a971af4b0c119,16200,birigui,SP,a2e874074c877c5a05abae80ad6e488f,15070,sao jose do rio preto,SP,a7216be504e1ff211b67479ab193a552,utilidades_domesticas,housewares,42.0,886.0,3.0,5200.0,50.0,23.0,27.0,69.9,21.13,91.03,credit_card,credit_card,7.0,91.03,1.0,5.0,21,-16.0,False,True
4dfb733b29969397d64be1d58ecb7d42,1,delivered,2018-08-02 19:51:14,2018,8,2018-08-02 20:10:10,2018-08-06 13:28:00,2018-08-10 19:38:35,2018-08-22,2018-08-10 20:10:10,7cf7d706571fa732ccf9ddd8c2f706dd,d0692aee4dc7a69aad0c333cea0bd006,22281,rio de janeiro,RJ,fa1a9dec3a9940c072684a46728bf1fc,88820,icara,SC,b1e1af0d92d503c0ad5bc5546c16ba43,pet_shop,pet_shop,54.0,1127.0,2.0,1900.0,30.0,20.0,40.0,69.9,23.64,93.54,credit_card,credit_card,6.0,93.54,1.0,7.0,19,-12.0,False,False
df62ac4bbb9419ada32597da29f9fe31,1,delivered,2018-08-02 20:01:41,2018,8,2018-08-03 20:04:14,2018-08-06 14:50:00,2018-08-13 14:24:41,2018-08-28,2018-08-08 20:04:14,5e3d32f8eaca4f6c9dccef909ed73e4e,9c7dea3aa16d6a972fa85ba49976a2a3,95110,caxias do sul,RS,d91fb3b7d041e83b64a00a3edfb37e4f,11704,praia grande,SP,0afcde02bc6b3c33e6d2dc2a90c7e3eb,eletrodomesticos,home_appliances,57.0,313.0,1.0,1500.0,27.0,13.0,17.0,187.2,24.11,211.31,credit_card,credit_card,10.0,211.31,1.0,10.0,25,-15.0,False,False
5d77e951a4327143b2844fb532e7ac82,1,delivered,2018-08-02 20:13:58,2018,8,2018-08-02 20:25:14,2018-08-03 14:46:00,2018-08-10 22:43:47,2018-08-16,2018-08-06 20:25:14,e1d4f9b115810a63ce6b0dea47172847,54b1b1bd0899346cf9dd661e96e97a2a,70650,brasilia,DF,fe2032dab1a61af8794248c8196565c9,13030,campinas,SP,2044a12ee7346af1ca8f9357bea3fea2,perfumaria,perfumery,34.0,169.0,1.0,422.0,23.0,10.0,15.0,179.0,16.35,195.35,credit_card,credit_card,4.0,195.35,1.0,8.0,13,-6.0,False,False
f3e4a09f99041d910314f9d99b3fc80a,1,delivered,2018-08-02 20:14:29,2018,8,2018-08-04 04:05:27,2018-08-06 14:42:00,2018-08-07 20:35:52,2018-08-09,2018-08-08 04:05:27,a021c3b18f730e1cb157976d999cba75,e61223d8541c97dcd02bdc3c609db1d6,35740,esmeraldas,MG,282f23a9769b2690c5dda22e316f9941,31573,belo horizonte,MG,075b253cd6c59b821c1dab51c1ae56b9,ferramentas_jardim,garden_tools,53.0,768.0,1.0,350.0,20.0,5.0,20.0,50.54,8.86,59.4,boleto,boleto,1.0,59.4,1.0,5.0,6,-2.0,False,True
7d0c53f67b84e94a751d09f03fe58e99,2,delivered,2018-08-02 20:27:51,2018,8,2018-08-02 20:44:07,2018-08-06 14:24:00,2018-08-09 13:34:32,2018-08-30,2018-08-07 20:44:07,72c990123f7cab26cd90a4e62025dd77,c97c1b94aeb3e7b8bc8bff24ba20a3f0,90550,porto alegre,RS,d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP,f2d649f157cebee085ed738f23d5d6b7,bebes,baby,42.0,596.0,1.0,350.0,32.0,9.0,16.0,29.99,18.31,48.3,credit_card,credit_card,4.0,96.6,1.0,6.0,27,-21.0,False,False
b40657a8b73e674b61107a06e46b6f8d,1,delivered,2018-08-02 21:11:41,2018,8,2018-08-02 22:10:23,2018-08-06 14:15:00,2018-08-08 01:46:48,2018-08-07,2018-08-06 22:10:23,1475ba146afcb53f12a49bb3e38fb444,175ae4df7fa8fb29c01b066b086bbf55,22631,rio de janeiro,RJ,3d5d0dc7073a299e31fa718ce1bc00b6,22785,rio de janeiro,RJ,f9e110c72727fb5733e1a7e6a7a230c5,utilidades_domesticas,housewares,38.0,642.0,5.0,625.0,18.0,16.0,16.0,10.0,8.47,18.47,credit_card,credit_card,3.0,36.94,1.0,5.0,4,1.0,True,True
b59dd1cfaae00761d5a3b6749e874c80,1,delivered,2018-08-02 21:18:33,2018,8,2018-08-02 22:15:17,2018-08-07 13:17:00,2018-08-10 15:48:32,2018-08-17,2018-08-09 22:15:17,69f32d82d34e7b1a4d7ea2d963a81838,8fa1a3e33ff386b4b49700b8256fe4b1,9120,santo andre,SP,f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG,f49e985b4cb2d0543890d6dd00077663,portateis_casa_forno_e_cafe,small_appliances_home_oven_and_coffee,55.0,1345.0,8.0,9050.0,45.0,33.0,35.0,795.0,63.65,858.65,credit_card,credit_card,8.0,858.65,1.0,7.0,14,-7.0,False,False
cc747bcd22a8ec8bbddbe6c96945a5ad,1,delivered,2018-08-02 21:59:52,2018,8,2018-08-02 22:15:09,2018-08-09 08:12:00,2018-08-15 20:26:38,2018-08-20,2018-08-08 22:15:09,bb3a6c24cbc3a31e2172ada378d04827,9d0cc0aad4fc7436fd5ca50f7e899a45,87209,cianorte,PR,1025f0e2d44d7041d6cf58b6550e0bfa,3204,sao paulo,SP,d011223de539cd224b5c5c8082313d46,moveis_decoracao,furniture_decor,50.0,676.0,2.0,2125.0,28.0,27.0,33.0,196.8,27.68,224.48000000000002,credit_card,credit_card,2.0,224.48,1.0,12.0,17,-5.0,False,False
742e519465c1d0ed1dc1664ad04ba238,1,delivered,2018-08-02 22:01:27,2018,8,2018-08-02 22:15:19,2018-08-10 15:36:00,2018-08-22 23:31:49,2018-08-31,2018-08-08 22:15:19,11cd281d555bc011b8f9ed53d78f0d64,44bb109ed74da8a1651f3e8886eb56e5,20261,rio de janeiro,RJ,e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR,dbb67791e405873b259e4656bf971246,informatica_acessorios,computers_accessories,32.0,321.0,1.0,207.0,17.0,12.0,13.0,61.4,22.36,83.75999999999999,credit_card,credit_card,1.0,83.76,1.0,20.0,28,-9.0,False,False
b43889e8181d41782f7b8489b1500fef,1,delivered,2018-08-02 22:07:34,2018,8,2018-08-04 12:05:18,2018-08-06 11:07:00,2018-08-09 19:57:35,2018-08-13,2018-08-07 12:05:18,86ee2f815eb7f2cc1b4277e578c36805,3cdf85343de9512ef29d07a8c46a3ef0,81050,curitiba,PR,6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,5403528d987ad26e8d7cb25940411987,relogios_presentes,watches_gifts,58.0,600.0,3.0,250.0,16.0,2.0,11.0,49.0,15.44,64.44,debit_card,debit_card,1.0,64.44,1.0,6.0,10,-4.0,False,False
d8721b9f395286c3b43ff47a250ad40a,1,delivered,2018-08-02 22:09:44,2018,8,2018-08-02 22:24:21,2018-08-03 10:29:00,2018-08-04 13:38:51,2018-08-08,2018-08-06 22:24:21,00b2b9682f5c2a1f7cf1312ce6a0ea9d,949b75abf6fdda78201547bf5f4c07f5,12236,sao jose dos campos,SP,6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,5d7c23067ed3fc8c6e699b9373d5890b,fashion_bolsas_e_acessorios,fashion_bags_accessories,54.0,151.0,3.0,250.0,16.0,2.0,20.0,59.0,7.7,66.7,credit_card,credit_card,4.0,143.41,1.0,1.0,5,-4.0,False,True
a67a7dcbea2b5ce61ba8bc99ff7362db,1,delivered,2018-08-02 22:18:32,2018,8,2018-08-03 08:24:06,2018-08-09 13:58:00,2018-08-21 21:11:30,2018-09-03,2018-08-17 08:24:06,a2e7ca2b5d23adf8d5b5b3c6d37ec9ef,d20af6b0ad09b59c805eb438e3e42e8a,50070,recife,PE,04308b1ee57b6625f47df1d56f00eedf,88215,bombinhas,SC,628f5ed6c14790dcb9233c8dbf596175,beleza_saude,health_beauty,43.0,875.0,1.0,555.0,30.0,12.0,16.0,527.9,63.98,591.88,credit_card,credit_card,8.0,591.88,1.0,18.0,31,-13.0,False,False
e186fd488370885035932d8efab4212f,2,delivered,2018-08-02 22:27:23,2018,8,2018-08-02 22:43:54,2018-08-06 14:15:00,2018-08-08 22:12:40,2018-08-09,2018-08-08 22:43:54,70d5b566fed999d6368bff3a8da63e56,9dbe75b8fae867304de2035d63f6f62f,88330,balneario camboriu,SC,262237171f48e85819065498cac80d7b,88352,brusque,SC,de7087431dce1f95bf39105df32825cd,esporte_lazer,sports_leisure,35.0,1660.0,1.0,200.0,16.0,16.0,16.0,59.9,8.16,68.06,credit_card,credit_card,1.0,204.18,1.0,5.0,6,-1.0,False,True
e186fd488370885035932d8efab4212f,3,delivered,2018-08-02 22:27:23,2018,8,2018-08-02 22:43:54,2018-08-06 14:15:00,2018-08-08 22:12:40,2018-08-09,2018-08-08 22:43:54,70d5b566fed999d6368bff3a8da63e56,9dbe75b8fae867304de2035d63f6f62f,88330,balneario camboriu,SC,262237171f48e85819065498cac80d7b,88352,brusque,SC,de7087431dce1f95bf39105df32825cd,esporte_lazer,sports_leisure,35.0,1660.0,1.0,200.0,16.0,16.0,16.0,59.9,8.16,68.06,credit_card,credit_card,1.0,204.18,1.0,5.0,6,-1.0,False,True
209e0537fe66ae1176cef2bc7953aef9,1,delivered,2018-08-02 22:32:05,2018,8,2018-08-02 22:45:16,2018-08-03 12:53:00,2018-08-04 16:48:34,2018-08-16,2018-08-08 22:45:16,7000fdb23a3f24ca2df1f91eed449687,b027a64eb19eaecd0959e635da67abff,18071,sorocaba,SP,f46490624488d3ff7ce78613913a7711,7194,guarulhos,SP,51dcebe4be78c07308e1fee83999e285,beleza_saude,health_beauty,52.0,1223.0,1.0,1350.0,24.0,24.0,24.0,19.0,11.15,30.15,credit_card,credit_card,3.0,30.15,1.0,1.0,13,-12.0,False,True
